seqnames	start	end	gene
16	1578241	1579240	TMEM204
16	1630027	1631026	LOC105371046
16	1727777	1728776	HN1L
16	1755683	1756682	MAPK8IP3
16	1784485	1785484	MIR3177
16	1821211	1822210	NME3
16	1822641	1823640	MRPS34
16	1822728	1823727	EME2
16	1832082	1833081	SPSB3
16	1844410	1845409	IGFALS
16	1876696	1877695	HAGH
16	1876724	1877723	FAHD1
16	1921680	1922679	MEIOB
16	1933733	1934732	LINC00254
16	1992828	1993827	MSRB1
16	2004180	2005179	RPL3L
16	2009016	2010015	NDUFB10
16	2014328	2015327	RPS2
16	2011968	2012967	SNORA10
16	2012608	2013607	SNORA64
16	2014496	2015495	SNHG9
16	2014684	2015683	SNORA78
16	2016374	2017373	RNF151
16	2021563	2022562	TBL3
16	2031051	2032050	NOXO1
16	2033649	2034648	GFER
16	2039445	2040444	SYNGR3
16	2059323	2060322	ZNF598
16	2069020	2070019	NPW
16	2076368	2077367	SLC9A3R2
16	2097395	2098394	TSC2
16	2185400	2186399	PKD1
16	2139786	2140785	MIR1225
16	2140936	2141935	LOC105371049
16	2156255	2157254	MIR6511B1
16	2182619	2183618	MIR4516
16	2185631	2186630	MIR3180-5
16	2197644	2198643	RAB26
16	2204860	2205859	SNHG19
16	2204607	2205606	SNORD60
16	2205298	2206297	TRAF7
16	2254677	2255676	MLST8
16	2260570	2261569	BRICD5
16	2264323	2265322	PGP
16	2272988	2273987	E4F1
16	2285967	2286966	DNASE1L2
16	2301103	2302102	ECI1
16	2317914	2318913	RNPS1
16	2318163	2319162	LOC106660606
16	2320213	2321212	MIR3677
16	2321247	2322246	MIR940
16	2324120	2325119	MIR4717
16	2390422	2391421	ABCA17P
16	2494892	2495891	MIR6767
16	2509614	2510613	C16orf59
16	2513467	2514466	MIR6768
16	2517715	2518714	LOC729652
16	2520999	2521998	NTN3
16	2524646	2525645	TBC1D24
16	2563226	2564225	ATP6V0C
16	2569862	2570861	AMDHD2
16	2580910	2581909	CEMP1
16	2581507	2582506	MIR3178
16	2652884	2653883	LOC652276
16	2688482	2689481	FLJ42627
16	2722941	2723940	ERVK13-1
16	2770053	2771052	PRSS27
16	2802102	2803101	SRRM2-AS1
16	2801829	2802828	SRRM2
16	2826798	2827797	ELOB
16	2836209	2837208	PRSS33
16	2847985	2848984	PRSS41
16	2866663	2867662	PRSS21
16	2879672	2880671	ZG16B
16	2892253	2893252	PRSS30P
16	2907672	2908671	PRSS22
16	2932695	2933694	FLYWCH2
16	2961479	2962478	FLYWCH1
16	3018745	3019744	PAQR4
16	3030041	3031040	PKMYT1
16	3038554	3039553	LINC00514
16	3048455	3049454	LOC101929613
16	3061956	3062955	CLDN9
16	3067689	3068688	CLDN6
16	3069812	3070811	TNFRSF12A
16	3073788	3074787	HCFC1R1
16	3073519	3074518	THOC6
16	3085043	3086042	BICDL2
16	3081981	3082980	LOC100128770
16	3096181	3097180	MMP25
16	3108872	3109871	MMP25-AS1
16	3114812	3115811	IL32
16	3165100	3166099	ZNF205-AS1
16	3162062	3163061	ZNF205
16	3184384	3185383	ZNF213-AS1
16	3184556	3185555	ZNF213
16	3193791	3194790	CASP16P
16	3253746	3254745	OR1F1
16	3265061	3266060	OR1F2P
16	3306128	3307127	MEFV
16	3313267	3314266	LINC00921
16	3332986	3333985	ZNF263
16	3354940	3355939	TIGD7
16	3354905	3355904	ZNF75A
16	3405388	3406387	OR2C1
16	3421784	3422783	MTRNR2L4
16	3450566	3451565	ZSCAN32
16	3450689	3451688	ZNF174
16	3493038	3494037	ZNF597
16	3493110	3494109	NAA60
16	3534970	3535969	MIR6126
16	3544922	3545921	C16orf90
16	3550430	3551429	CLUAP1
16	3626906	3627905	NLRC3
16	3661108	3662107	SLX4
16	3702439	3703438	DNASE1
16	3767099	3768098	TRAP1
16	3999946	4000945	LOC102724927
16	4291582	4292581	SRL
16	4303291	4304290	LINC01569
16	4322502	4323501	TFAP4
16	4364261	4365260	GLIS2
16	4377842	4378841	GLIS2-AS1
16	4400874	4401873	PAM16
16	4421348	4422347	VASN
16	4475305	4476304	DNAJA3
16	4524397	4525396	NMRAL1
16	4524203	4525202	HMOX2
16	4605990	4606989	C16orf96
16	4664428	4665427	UBALD1
16	4720818	4721817	MIR6769A
16	4743193	4744192	NUDT16L1
16	4783879	4784878	ANKS3
16	4783788	4784787	C16orf71
16	4816720	4817719	ZNF500
16	4838023	4839022	SEPT12
16	4837897	4838896	SMIM22
16	4896890	4897889	GLYR1
16	4897131	4898130	UBN1
16	5007817	5008816	SEC14L5
16	5083443	5084442	NAGPA
16	5083202	5084201	NAGPA-AS1
16	5121309	5122308	ALG1
16	5147322	5148321	EEF2KMT
16	5665752	5666751	LINC01570
16	5681967	5682966	MIR8065
16	8621471	8622470	TMEM114
16	8714996	8715995	METTL22
16	8891006	8892005	TMEM186
16	8962370	8963369	CARHSP1
16	9185036	9186035	C16orf72
16	9448944	9449943	LOC101927009
16	9538343	9539342	LINC01177
16	9548863	9549862	LINC01195
16	10674074	10675073	EMP2
16	10837142	10838141	NUBP1
16	11035758	11036757	DEXI
16	11349540	11350539	SOCS1
16	11362661	11363660	TNP2
16	11366953	11367952	PRM3
16	11369838	11370837	PRM2
16	11374693	11375692	PRM1
16	11399885	11400884	MIR548H2
16	11438570	11439569	LOC105371083
16	11438794	11439793	RMI2
16	11558615	11559614	LOC101927131
16	11761788	11762787	SNN
16	11890615	11891614	ZC3H7A
16	11922190	11923189	BCAR4
16	11944943	11945942	RSL1D1
16	12010020	12011019	GSPT1
16	12058463	12059462	TNFRSF17
16	12813677	12814676	MIR4718
16	14109376	14110375	LOC101927311
16	14114435	14115434	LOC101927348
16	14397323	14398322	MIR193B
16	14402641	14403640	MIR365A
16	14463624	14464623	LINC02130
16	14726167	14727166	BFAR
16	14787931	14788930	PLA2G10
16	14844169	14845168	NPIPA2
16	14918060	14919059	ABCC6P2
16	14994864	14995863	MIR3179-1
16	15001073	15002072	MIR3670-1
16	15004576	15005575	MIR3180-1
16	15020641	15021640	LOC100288162
16	15019293	15020292	MIR6511A1
16	15024176	15025175	MIR6770-1
16	15030799	15031798	NPIPA1
16	15103755	15104754	MIR1972-1
16	15149437	15150436	NTAN1
16	15187693	15188692	RRN3
16	15187767	15188766	LOC100505915
16	15227503	15228502	MIR6511B2
16	15248360	15249359	MIR3180-4
16	15489110	15490109	MPV17L
16	15704453	15705452	MIR6506
16	15736623	15737622	NDE1
16	15736650	15737649	MIR484
16	15982007	15983006	FOPNL
16	16393515	16394514	MIR3179-2
16	16399726	16400725	MIR3670-2
16	16403235	16404234	MIR3180-2
16	16410965	16411964	PKD1P1
16	16417944	16418943	MIR6511A2
16	16422661	16423660	MIR6770-2
16	16462232	16463231	MIR6511A3
16	16472601	16473600	NPIPA7
16	17227860	17228859	LOC102723692
16	18426020	18427019	NPIPA8
16	18437437	18438436	MIR6511A4
16	18472768	18473767	MIR6770-3
16	18495629	18496628	MIR3180-3
16	18499120	18500119	MIR3670-3
16	18505335	18506334	MIR3179-3
16	18572935	18573934	NOMO2
16	18582069	18583068	ABCC6P1
16	18801157	18802156	RPS15A
16	18812501	18813500	ARL6IP1
16	19078514	19079513	LOC102723385
16	19078416	19079415	COQ7
16	19124753	19125752	ITPRIPL2
16	19296604	19297603	CLEC19A
16	19421360	19422359	TMC5
16	19534678	19535677	CCP110
16	19728993	19729992	KNOP1
16	19896457	19897456	GPRC5B
16	20338443	20339442	GP2
16	20363701	20364700	UMOD
16	20415534	20416533	PDILT
16	20462282	20463281	ACSM2A
16	20708611	20709610	ACSM1
16	20752787	20753786	THUMPD1
16	20774811	20775810	ACSM3
16	20817296	20818295	ERI2
16	20911181	20912180	DCUN1D3
16	20910689	20911688	LYRM1
16	21169197	21170196	TMEM159
16	21225332	21226331	ZP2
16	21244515	21245514	ANKS4B
16	21313958	21314957	CRYM
16	21311669	21312668	CRYM-AS1
16	21436159	21437158	NPIPB3
16	21445277	21446276	LOC100190986
16	21516957	21517956	MIR3680-1
16	21531266	21532265	SLC7A5P2
16	21610207	21611206	LOC101927814
16	21663488	21664487	IGSF6
16	21829996	21830995	RRN3P1
16	21868578	21869577	NPIPB4
16	21963884	21964883	UQCRC2
16	22011932	22012931	PDZD9
16	22308195	22309194	POLR3E
16	22385439	22386438	CDR2
16	22448537	22449536	RRN3P3
16	22447828	22448827	SMG1P1
16	22556518	22557517	LOC653786
16	22825359	22826358	HS3ST2
16	23160092	23161091	USP31
16	23521316	23522315	GGA2
16	23568197	23569196	EARS2
16	23568361	23569360	UBFD1
16	23652179	23653178	PALB2
16	23652186	23653185	DCTN5
16	23689592	23690591	PLK1
16	23765447	23766446	CHP2
16	24213936	24214935	MIR1273H
16	24266373	24267372	CACNG3
16	24550407	24551406	RBBP6
16	24681884	24682883	LINC01567
16	25026200	25027199	ARHGAP17
16	25042561	25043560	LOC554206
16	25077707	25078706	LOC283887
16	25122377	25123376	LCMT1-AS1
16	25159854	25160853	LCMT1-AS2
16	25227784	25228783	AQP8
16	25268356	25269355	ZKSCAN2
16	26036057	26037056	MIR548W
16	27077718	27078717	C16orf82
16	27214306	27215305	KDM8
16	27279025	27280024	FLJ21408
16	27324729	27325728	IL4R
16	27412982	27413981	IL21R
16	27464215	27465214	IL21R-AS1
16	28373682	28374681	NPIPB6
16	28414707	28415706	EIF3CL
16	28401873	28402872	MIR6862-1
16	28502904	28503903	CLN3
16	28505469	28506468	APOBR
16	28517656	28518655	IL27
16	28549996	28550995	NUPR1
16	28607892	28608891	SULT1A2
16	28634408	28635407	SULT1A1
16	28649181	28650180	NPIPB8
16	28735072	28736071	MIR6862-2
16	28763255	28764254	NPIPB9
16	28857230	28858229	TUFM
16	28854829	28855828	MIR4721
16	28857420	28858419	SH2B1
16	28889308	28890307	ATP2A1
16	28890743	28891742	ATP2A1-AS1
16	28936033	28937032	RABEP2
16	28942759	28943758	CD19
16	28969403	28970402	MIR4517
16	28985595	28986594	SPNS1
16	28995646	28996645	LAT
16	29414624	29415623	NPIPB11
16	29457848	29458847	SMG1P6
16	29465786	29466785	BOLA2-SMG1P6
16	29460165	29461164	LOC606724
16	29465786	29466785	BOLA2
16	29465321	29466320	SLX1B
16	29465911	29466910	SLX1B-SULT1A4
16	29470706	29471705	SULT1A4
16	29478400	29479399	LOC388242
16	29610087	29611086	MIR3680-2
16	29673770	29674769	SPN
16	29689828	29690827	QPRT
16	29756841	29757840	C16orf54
16	29789060	29790059	ZG16
16	29801533	29802532	KIF22
16	29816916	29817915	MAZ
16	29822908	29823907	PRRT2
16	29827027	29828026	PAGR1
16	29831214	29832213	MVP
16	29874110	29875109	CDIPT
16	29874503	29875502	CDIPT-AS1
16	29911646	29912645	ASPHD1
16	29937054	29938053	KCTD13
16	29972850	29973849	TMEM219
16	29984687	29985686	TAOK2
16	30006918	30007917	HIRIP3
16	30024418	30025417	DOC2A
16	30034154	30035153	C16orf92
16	30041687	30042686	FAM57B
16	30063910	30064909	ALDOA
16	30086796	30087795	PPP4C
16	30102706	30103705	TBX6
16	30107038	30108037	YPEL3
16	30107250	30108249	LOC101928595
16	30124379	30125378	GDPD3
16	30134131	30135130	MAPK3
16	30194230	30195229	CORO1A
16	30205128	30206127	BOLA2B
16	30204663	30205662	SLX1A
16	30205253	30206252	SLX1A-SULT1A3
16	30210048	30211047	SULT1A3
16	30217749	30218748	LOC613038
16	30259235	30260234	NPIPB13
16	30346196	30347195	SMG1P5
16	30366183	30367182	CD2BP2
16	30381023	30382022	TBC1D10B
16	30381754	30382753	MYLPF
16	30393672	30394671	SEPT1
16	30418234	30419233	ZNF771
16	30440874	30441873	DCTPP1
16	30456797	30457796	SEPHS2
16	30483482	30484481	ITGAL
16	30514739	30515738	MIR4518
16	30537411	30538410	ZNF768
16	30545792	30546791	ZNF747
16	30569143	30570142	ZNF764
16	30583229	30584228	ZNF688
16	30596593	30597592	ZNF785
16	30621597	30622596	ZNF689
16	30661522	30662521	PRR14
16	30709783	30710782	LOC730183
16	30709961	30710960	SRCAP
16	30721357	30722356	SNORA30
16	30751011	30752010	TMEM265
16	30759119	30760118	PHKG2
16	30773066	30774065	CCDC189
16	30772432	30773431	RNF40
16	30798041	30799040	ZNF629
16	30905124	30906123	BCL7C
16	30886145	30887144	MIR4519
16	30886280	30887279	MIR762HG
16	30904723	30905722	MIR762
16	30907427	30908426	CTF1
16	30933875	30934874	FBXL19
16	30959904	30960903	ORAI3
16	30968114	30969113	SETD1A
16	30996018	30997017	HSD3B7
16	31021460	31022459	STX1B
16	31043915	31044914	STX4
16	31085142	31086141	ZNF668
16	31085242	31086241	ZNF646
16	31099631	31100630	PRSS53
16	31105821	31106820	VKORC1
16	31119114	31120113	BCKDK
16	31128484	31129483	KAT8
16	31146584	31147583	PRSS8
16	31160916	31161915	PRSS36
16	31213598	31214597	PYCARD
16	31212705	31213704	PYCARD-AS1
16	31224841	31225840	TRIM72
16	31227915	31228914	PYDC1
16	31365954	31366953	ITGAX
16	31404132	31405131	ITGAD
16	31439250	31440249	COX6A2
16	31453849	31454848	ZNF843
16	31469093	31470092	ARMC5
16	31482975	31483974	TGFB1I1
16	31493938	31494937	SLC5A2
16	31519241	31520240	C16orf58
16	31538672	31539671	AHSP
16	31578537	31579536	FRG2KP
16	31580346	31581345	YBX3P1
16	31711433	31712432	CLUHP3
16	31724049	31725048	ZNF720
16	31884578	31885577	ZNF267
16	32198935	32199934	LOC102723753
16	32198935	32199934	HERC2P4
16	32264144	32265143	TP53TG3D
16	32300803	32301802	LOC390705
16	32686951	32687950	TP53TG3
16	32895964	32896963	SLC6A10P
16	33205084	33206083	TP53TG3C
16	33261617	33262616	TP53TG3B
16	33571343	33572342	ENPP7P13
16	33962004	33963003	LINC00273
16	34404263	34405262	UBE2MP1
16	34714468	34715467	FRG2DP
16	34741042	34742041	TP53TG3HP
16	34980422	34981421	FLJ26245
16	46654815	46655814	SHCBP1
16	46722645	46723644	VPS35
16	46723057	46724056	ORC6
16	46864575	46865574	C16orf87
16	47007126	47008125	DNAJA2
16	47177437	47178436	NETO2
16	47920542	47921541	LOC100507534
16	47891991	47892990	LINC02133
16	48180182	48181181	ABCC12
16	48418730	48419729	SIAH1
16	49315243	49316242	CBLN1
16	49551997	49552996	ADAM3B
16	50099351	50100350	HEATR3
16	50326026	50327025	MIR6771
16	50402346	50403345	BRD7
16	50714765	50715764	SNX20
16	50702265	50703264	LOC101927272
16	50730549	50731548	NOD2
16	50775460	50776459	CYLD
16	50775715	50776714	MIR3181
16	51051168	51052167	LINC02127
16	51184684	51185683	SALL1
16	51795929	51796928	LINC01571
16	52107348	52108347	C16orf97
16	52118522	52119521	LINC00919
16	52118692	52119691	LOC102467079
16	52640388	52641387	CASC16
16	53404625	53405624	LOC643802
16	53406904	53407903	LOC102723373
16	53536717	53537716	AKTIP
16	53737351	53738350	RPGRIP1L
16	54072804	54073803	FTO-IT1
16	54304292	54305291	LOC100996338
16	54319879	54320878	IRX3
16	54404112	54405111	LINC02140
16	54881646	54882645	LOC101927480
16	54962602	54963601	CRNDE
16	54964610	54965609	IRX5
16	55357970	55358969	IRX6
16	55512241	55513240	MMP2
16	55600083	55601082	CAPNS2
16	55758336	55759335	CES1P2
16	55794010	55795009	CES1P1
16	55866576	55867575	CES1
16	56224507	56225506	LOC283856
16	56227938	56228937	DKFZP434H168
16	56278931	56279930	MIR3935
16	56458951	56459950	AMFR
16	56484762	56485761	NUDT21
16	56553509	56554508	BBS2
16	56598460	56599459	MT4
16	56622766	56623765	MT3
16	56641977	56642976	MT2A
16	56650872	56651871	MT1L
16	56659084	56660083	MT1E
16	56666033	56667032	MT1M
16	56669150	56670149	MT1JP
16	56672077	56673076	MT1A
16	56677098	56678097	MT1DP
16	56685310	56686309	MT1B
16	56691354	56692353	MT1F
16	56701478	56702477	MT1G
16	56703225	56704224	MT1H
16	56709527	56710526	MT1IP
16	56715881	56716880	MT1X
16	56763516	56764515	NUP93
16	56891929	56892928	MIR138-2
16	56898618	56899617	SLC12A3
16	56937675	56938674	MIR6863
16	56965501	56966500	HERPUD1
16	57022896	57023895	NLRC5
16	57219477	57220476	FAM192A
16	57219695	57220694	RSPRY1
16	57278537	57279536	ARL2BP
16	57318085	57319084	PLLP
16	57392194	57393193	CCL22
16	57438178	57439177	CCL17
16	57480941	57481940	CIAPIN1
16	57480836	57481835	COQ9
16	57496050	57497049	POLR2C
16	57519886	57520885	DOK4
16	57569978	57570977	CCDC102A
16	57576048	57577047	ADGRG5
16	57701656	57702655	ADGRG3
16	57728212	57729211	DRC7
16	57769159	57770158	KATNB1
16	57805765	57806764	MIR6772
16	57844048	57845047	LOC388282
16	58009838	58010837	TEPP
16	58033263	58034262	ZNF319
16	58033002	58034001	USB1
16	58162830	58163829	CFAP20
16	58283339	58284338	CCDC113
16	58425797	58426796	GINS3
16	58497048	58498047	NDRG4
16	58548882	58549881	SETD6
16	58582038	58583037	SNORA46
16	58593336	58594335	SNORA50A
16	58718182	58719181	SLC38A7
16	58767762	58768761	GOT2
16	59788596	59789595	APOOP5
16	60393198	60394197	LOC729159
16	65209977	65210976	LINC02126
16	66400009	66401008	CDH5
16	66441926	66442925	LINC00920
16	66460699	66461698	BEAN1
16	66509806	66510805	BEAN1-AS1
16	66583816	66584815	TK2
16	66585965	66586964	CKLF
16	66585965	66586964	CKLF-CMTM1
16	66599793	66600792	CMTM1
16	66612850	66613849	CMTM2
16	66637434	66638433	CMTM3
16	66785232	66786231	DYNC1LI2
16	66785154	66786153	LOC106699570
16	66835024	66836023	TERB1
16	66877781	66878780	CA7
16	66913763	66914762	PDP2
16	66952388	66953387	CDH16
16	66958940	66959939	RRAD
16	66967827	66968826	FAM96B
16	66994631	66995630	CES3
16	67021991	67022990	CES4A
16	67143295	67144294	C16orf70
16	67184403	67185402	B3GNT9
16	67193313	67194312	TRADD
16	67193390	67194389	FBXL8
16	67196787	67197786	HSF4
16	67203899	67204898	NOL3
16	67217384	67218383	KIAA0895L
16	67223608	67224607	EXOC3L1
16	67225567	67226566	E2F4
16	67232527	67233526	ELMO3
16	67235799	67236798	MIR328
16	67260402	67261401	LRRC29
16	67260515	67261514	TMEM208
16	67280926	67281925	FHOD1
16	67282274	67283273	SLC9A5
16	67311559	67312558	PLEKHG4
16	67360162	67361161	KCTD19
16	67426939	67427938	TPPP3
16	67449898	67450897	ZDHHC1
16	67464535	67465534	HSD11B2
16	67517217	67518216	AGRP
16	67562149	67563148	LOC100505942
16	67562216	67563215	FAM65A
16	67678529	67679528	CARMIL2
16	67694219	67695218	ACD
16	67694350	67695349	PARD6A
16	67700160	67701159	ENKD1
16	67700216	67701215	C16orf86
16	67752774	67753773	GFOD2
16	67840280	67841279	TSNAXIP1
16	67880862	67881861	CENPT
16	67875712	67876711	THAP11
16	67906425	67907424	EDC4
16	67918280	67919279	NRN1L
16	67926674	67927673	PSKH1
16	67965279	67966278	CTRL
16	67970281	67971280	PSMB10
16	67977516	67978515	LCAT
16	68002098	68003097	SLC12A4
16	68013953	68014952	DPEP3
16	68049315	68050314	LOC100131303
16	68057271	68058270	DDX28
16	68056346	68057345	DUS2
16	68269637	68270636	ESRP2
16	68266903	68267902	MIR6773
16	68297918	68298917	SLC7A6
16	68344369	68345368	SLC7A6OS
16	68344376	68345375	PRMT7
16	68572615	68573614	ZFP90
16	69139628	69140627	HAS3
16	69165994	69166993	CHTF8
16	69165998	69166997	UTP4
16	69344786	69345785	VPS4A
16	69363999	69364998	PDF
16	69373027	69374026	COG8
16	69372914	69373913	NIP7
16	69385213	69386212	TMED6
16	69419392	69420391	TERF2
16	69599272	69600271	MIR1538
16	69760072	69761071	NQO1
16	69788372	69789371	NOB1
16	69966483	69967482	MIR140
16	70099352	70100351	PDXDC2P
16	70063748	70064747	MIR1972-2
16	70147028	70148027	PDPR
16	70206852	70207851	LOC400541
16	70207575	70208574	CLEC18C
16	70221724	70222723	LOC105371328
16	70285334	70286333	EXOSC6
16	70322913	70323912	AARS
16	70323169	70324168	DDX19B
16	70380151	70381150	LOC100506083
16	70472492	70473491	ST3GAL2
16	70487997	70488996	FUK
16	70557190	70558189	SF3B3
16	70562901	70563900	SNORD111B
16	70571407	70572406	SNORD111
16	70719455	70720454	MTSS1L
16	70788462	70789461	VAC14-AS1
16	71323119	71324118	CMTR2
16	71392115	71393114	CALB2
16	71495656	71496655	ZNF23
16	71522755	71523754	ZNF19
16	71547213	71548212	LOC105371335
16	71598418	71599417	TAT-AS1
16	71610499	71611498	TAT
16	71659555	71660554	MARVELD3
16	71732105	71733104	SNORA70D
16	71791891	71792890	SNORD71
16	71879393	71880392	ATXN1L
16	71917594	71918593	ZNF821
16	72033378	72034377	PKD1L3
16	72042142	72043141	DHODH
16	72096624	72097623	HPR
16	72127716	72128715	TXNL4B
16	72127114	72128113	DHX38
16	72205850	72206849	PMFBP1
16	73125747	73126746	HCCAT5
16	73177847	73178846	C16orf47
16	73420203	73421202	LINC01568
16	74248921	74249920	LOC101928035
16	74330172	74331171	PSMD7
16	74401654	74402653	LOC283922
16	74411349	74412348	NPIPB15
16	74440618	74441617	LOC105376772
16	74700280	74701279	RFWD3
16	74808230	74809229	FA2H
16	75150171	75151170	LDHD
16	75181838	75182837	ZFP1
16	75240573	75241572	CTRB2
16	75252383	75253382	CTRB1
16	75259780	75260779	LOC100506281
16	75301452	75302451	BCAR1
16	75528427	75529426	CHST6
16	75568569	75569568	CHST5
16	75589685	75590684	TMEM231
16	75599748	75600747	GABARAPL2
16	75656722	75657721	ADAT1
16	75681086	75682085	KARS
16	75681134	75682133	TERF2IP
16	76902332	76903331	MIR4719
16	77224315	77225314	MON1B
16	77232848	77233847	SYCE1L
16	77755888	77756887	NUDT7
16	78055942	78056941	CLEC3A
16	79634123	79635122	MAF
16	79803930	79804929	MAFTRR
16	80574130	80575129	DYNLRB2
16	80606206	80607205	LINC01227
16	81040003	81041002	CMC2
16	81039602	81040601	CENPN
16	81068957	81069956	ATMIN
16	81110373	81111372	C16orf46
16	81129481	81130480	GCSH
16	81253476	81254475	PKD1L2
16	81271795	81272794	BCO1
16	81418122	81419121	MIR4720
16	81567006	81568005	MIR7854
16	81644452	81645451	MIR6504
16	81698458	81699457	LOC100129617
16	82044594	82045593	SDR42E1
16	82068357	82069356	HSD17B2
16	82722035	82723034	MIR8058
16	83023404	83024403	LOC101928417
16	83541450	83542449	MIR3182
16	83837082	83838081	LOC102724163
16	83841007	83842006	HSBP1
16	83932229	83933228	MLYCD
16	83986326	83987325	OSGIN1
16	84075263	84076262	SLC38A8
16	84178301	84179300	HSDL1
16	84178364	84179363	DNAAF1
16	84220177	84221176	TAF1C
16	84224222	84225221	ADAD2
16	84272857	84273856	KCNG4
16	84327811	84328810	WFDC1
16	84537789	84538788	TLDC1
16	84651203	84652202	COTL1
16	84681616	84682615	KLHL36
16	85044642	85045641	ZDHHC7
16	85145615	85146614	FAM92B
16	85170255	85171254	LINC02139
16	85316063	85317062	LINC00311
16	85339432	85340431	MIR5093
16	85644528	85645527	GSE1
16	85784190	85785189	C16orf74
16	85774807	85775806	MIR1910
16	85832649	85833648	EMC8
16	85825520	85826519	LOC101928557
16	85832672	85833671	COX4I1
16	85932273	85933272	IRF8
16	85951452	85952451	MIR6774
16	86229286	86230285	LINC01082
16	86319354	86320353	LINC01081
16	86319536	86320535	LINC02135
16	86541967	86542966	FENDRR
16	86543632	86544631	FOXF1
16	86588342	86589341	MTHFSD
16	86588425	86589424	FLJ30679
16	86600868	86601867	FOXC2-AS1
16	86600356	86601355	FOXC2
16	86611614	86612613	FOXL1
16	86755066	86756065	LOC101928614
16	87090889	87091888	LOC440390
16	87245220	87246219	LOC101928708
16	87325559	87326558	LOC101928682
16	87350527	87351526	C16orf95
16	87350614	87351613	LOC101928659
16	87425300	87426299	MAP1LC3B
16	87524961	87525960	ZCCHC14
16	87527292	87528291	LOC101928737
16	87799099	87800098	KLHDC4
16	87812255	87813254	LOC102724467
16	87902606	87903605	SLC7A5
